wave,record_id,parent_record_id,composition_group_id,donor,domain,value_unit,source_granularity,value_form,separability,donor_path,donor_sha256,donor_symbol,transformation,mapping_topology,disposition,decision_rationale,target_capability,target_nodes,invariant,negative_invariant,test_node,operator_surface,migration_impact,license_note,risk_tier,dependency_record_ids,evidence_confidence,validation_status
tor-wave-14,PR97-M0532,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/cmd/kubebuilder/initproject,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/cmd/kubebuilder/initproject/apis.go,382cf6d314d955d7f64d8380acd6f986d8b391eb7063f8a99eb104a3d3275a90,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M0533,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/cmd/kubebuilder/run,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/cmd/kubebuilder/run/local.go,8b532ca1f632f67313c0c1fdaa9b7246dc018a2581eccc1f006b03c7325074e3,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M0534,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/cmd/kubebuilder/update,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/cmd/kubebuilder/update/update.go,e20304dc5e7fcefd2b42b972ab2907e48d43d79923aab1f0c9d34ad9da54cc50,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M0535,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/cmd/kubebuilder/util,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/cmd/kubebuilder/util/util.go,4a2243b2caa279b2adb657764d6348080f9dd4a7114f8025e11b0c0fd0e31bdf,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M0536,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/cmd/kubebuilder/version,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/cmd/kubebuilder/version/version.go,feef708f542ad7eb7a0dd0cb422be4549dbf0202de68150b109d65c233ec9ac1,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M0537,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/docs,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/docs/README.md,b653818350192e2f795afb35084e66f7be4f1e1cdd9bf65c0bb3b662dfe56ca4,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M0538,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/docs/book,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/Dockerfile,ebffea9e6df9830c25f4957b19f393a77de89c5526d5a0a0cf3a4b0c3659b208,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M0539,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/basics,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/basics/controller_watches.md,ee27c399fe4382ab216b00d2aba6940b65abdb31cf2c6ea09d77f2d5e2e054d1,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M0540,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/beyond_basics,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/beyond_basics/boilerplate.md,3feb6d0371a4a7eb348e3733fbcfabb4ed4fad53339299e6ad1cc681403da1da,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M0541,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/getting_started,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/getting_started/hello_world.md,4a10c573b9a269bd52720b34ee6fd66d6971ffc3ed792688bc08ed432854dc10,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M0542,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/.bin,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/.bin/acorn,07383dcc2cf3af08ecc4706d34ddebb25b8bdff1d6c849b85c012a43dbff01e1,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M0543,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/abab,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/abab/CHANGELOG.md,1f6b43038d242bfedb5a350960f902719dcb5459e49aa54669c954b50ef42b45,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M0544,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/abab/lib,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/abab/lib/atob.js,062443c36f6dfe25efce047c929f23828fae064f0172a6cae3b1ba01c5e9eccc,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M0545,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/acorn,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/acorn/.editorconfig,a87def103e16468cacbeb59fcb71fee7246f9f5823570f7e52bdd049da89c7c8,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M0546,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/acorn-globals,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/acorn-globals/LICENSE,44191656d296391e0ec97e32f5385f0d02b6f2992694082d22ea04ba0f66f9e4,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M0547,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/acorn/bin,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/acorn/bin/acorn,49361d4f12dd6fec44195167f5795749b71ea17883f5abe2174bc44d0f5de70e,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M0548,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/acorn/dist,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/acorn/dist/.keep,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M0549,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/acorn/src,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/acorn/src/expression.js,312adac27c2df43da6975dbfba5988a0121544d0e7782e8c98828b647e672ec8,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M0550,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/acorn/src/bin,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/acorn/src/bin/acorn.js,31cd12760324b8c28efb802f6e7a0679784eb33e80432d51330bab6523826937,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M0551,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/acorn/src/loose,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/acorn/src/loose/acorn_loose.js,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M0552,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/acorn/src/walk,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/acorn/src/walk/index.js,419669832ef7c350f8a0e71f658123a7d284762ff7516bf9302bdb1094b051ce,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M0553,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/ajv,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/ajv/.tonic_example.js,6df193499f7d9f042775bc44c78e586f332b114bbc066aaea6f6ff5ba91dd22b,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M0554,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/ajv/dist,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/ajv/dist/ajv.bundle.js,56e2474b129131947c579cf126cb117565dae04090ea67900a35bc32e321099c,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M0555,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/ajv/lib,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/ajv/lib/$data.js,e0f50b837e6a182f96733ab1f20ca296235217761159f1cd453559bf6b0c9874,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M0556,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/ajv/lib/compile,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/ajv/lib/compile/_rules.js,9ca4e7ee657d3884080cbfa260b663e7a27d978566df5293aeb22a83dee6fbe4,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M0557,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/ajv/lib/dot,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/ajv/lib/dot/_limit.jst,1e3fbc68f4611a7b298051f754b8c7f3b398b17b5074996d732b02ba8f53c05e,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M0558,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/ajv/lib/dotjs,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/ajv/lib/dotjs/README.md,30eeee72a46d849c941e3e9446e0bca66ed905a72ade2716119ef26c14c0dac9,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M0559,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/ajv/lib/refs,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/ajv/lib/refs/$data.json,fe68f87411d95143783f2578fb5607584cea932a0fe9b1a09e44f9ea9ff3ecf7,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M0560,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/ajv/scripts,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/ajv/scripts/.eslintrc.yml,814c6f190dd9e82d2bd59ed462347d2368b5d1319176976c8e873ad5b941c0fd,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M0561,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/ansi-regex,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/ansi-regex/index.js,0f78062e714965d168fb51f1cb507aa95dd6270b563d04679adf2506245a62b3,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M0562,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/ansi-styles,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/ansi-styles/index.js,8f0c4c20c69d4cf0e57861ac27f2681b92f327f5240a9d8f6c60b3fa2ca65bfb,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
