record_id,parent_record_id,composition_group_id,donor,domain,value_unit,source_granularity,value_form,separability,donor_path,donor_sha256,donor_symbol,transformation,mapping_topology,disposition,decision_rationale,target_capability,target_nodes,invariant,negative_invariant,test_node,operator_surface,migration_impact,license_note,risk_tier,dependency_record_ids,evidence_confidence,validation_status
FP-M0302,n/a,CG-FP-ACCOUNT-defyxVPN-main(1),defyxVPN-main(1),surface accountability,complete donor subtree accountability: lib/common,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,lib/common/dtos/app_api_response.dart,b08998ceb270d27cdeb0e3ab24ef1328fc664e4b7271bc5d91e603d35573c961,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,MIT; direct adaptation permitted with attribution,low,n/a,high,reviewed
FP-M0303,n/a,CG-FP-ACCOUNT-defyxVPN-main(1),defyxVPN-main(1),surface accountability,complete donor subtree accountability: lib/core,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,lib/core/data/local/remote/api/flowline_service.dart,5047593e3b1ee0a0eadf33a633806ce6388ad7b171e5c5ca5b8971fe4f1ce2c0,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,MIT; direct adaptation permitted with attribution,low,n/a,high,reviewed
FP-M0304,n/a,CG-FP-ACCOUNT-defyxVPN-main(1),defyxVPN-main(1),surface accountability,complete donor subtree accountability: lib/l10n,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,lib/l10n/app_en.arb,a5a47e3714fd8697664ea14090678a131e0eb0b188cba5f0fd863eb0592b3417,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,MIT; direct adaptation permitted with attribution,low,n/a,high,reviewed
FP-M0305,n/a,CG-FP-ACCOUNT-defyxVPN-main(1),defyxVPN-main(1),surface accountability,complete donor subtree accountability: lib/modules,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,lib/modules/core/desktop_platform_handler.dart,b5578ed1c194084c6c816a2fd729c938a86ecd2f9f7f8e687a1c69b084f64587,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,MIT; direct adaptation permitted with attribution,low,n/a,high,reviewed
FP-M0306,n/a,CG-FP-ACCOUNT-defyxVPN-main(1),defyxVPN-main(1),surface accountability,complete donor subtree accountability: lib/shared,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,lib/shared/global_vars.dart,591ad6b052b34b113215d13e6df0288573525d4d77187bee7c44eac1f109167b,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,MIT; direct adaptation permitted with attribution,low,n/a,high,reviewed
FP-M0307,n/a,CG-FP-ACCOUNT-defyxVPN-main(1),defyxVPN-main(1),surface accountability,complete donor subtree accountability: linux,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,linux/.gitignore,45ddcc191180d0d0b216c1bb1c72420c4ac921f4e9717a883157376d9c36f9b7,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,MIT; direct adaptation permitted with attribution,low,n/a,high,reviewed
FP-M0308,n/a,CG-FP-ACCOUNT-defyxVPN-main(1),defyxVPN-main(1),surface accountability,complete donor subtree accountability: macos,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,macos/.gitignore,9ee4039b5eda578d4d7f3c5c877ddd2f984608dcac699d3eaf04949a311fc555,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,MIT; direct adaptation permitted with attribution,low,n/a,high,reviewed
FP-M0309,n/a,CG-FP-ACCOUNT-defyxVPN-main(1),defyxVPN-main(1),surface accountability,complete donor subtree accountability: scripts,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,scripts/build-and-run.sh,83a1d6d201c24f3085997d03b69629694c159ccc84754a4399b215666ce023c5,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,MIT; direct adaptation permitted with attribution,low,n/a,high,reviewed
FP-M0310,n/a,CG-FP-ACCOUNT-defyxVPN-main(1),defyxVPN-main(1),surface accountability,complete donor subtree accountability: test,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,test/widget_test.dart,197ee911910fd2fa1c953d9fe0be0501e6614b5a1388f350f26f301719473c4b,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,MIT; direct adaptation permitted with attribution,low,n/a,high,reviewed
FP-M0311,n/a,CG-FP-ACCOUNT-defyxVPN-main(1),defyxVPN-main(1),surface accountability,complete donor subtree accountability: web,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,web/favicon.png,7ab2525f4b86b65d3e4c70358a17e5a1aaf6f437f99cbcc046dad73d59bb9015,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,MIT; direct adaptation permitted with attribution,low,n/a,high,reviewed
FP-M0312,n/a,CG-FP-ACCOUNT-defyxVPN-main(1),defyxVPN-main(1),surface accountability,complete donor subtree accountability: windows,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,windows/.gitignore,188c3665df2cac973066b2029cca3634d493fc5429fe82906fe11aa2a2662e55,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,MIT; direct adaptation permitted with attribution,low,n/a,high,reviewed
FP-M0313,n/a,CG-FP-ACCOUNT-dns-over-https-proxy-master,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: @root/@direct,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,.gitignore,f3a8c039ef291d00f83fd7f7a8648e548a0be97b3ab371b0e277550b8f77662b,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,"Apache-2.0; permissive source eligible for comparison/adaptation, but target-native authority and correctness gates still apply",low,n/a,high,reviewed
FP-M0314,n/a,CG-FP-ACCOUNT-dns-over-https-proxy-master,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: cmd,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,cmd/dns-over-https-proxy/main.go,a774b4a296b30132c98a9639a2846fd75047ef58694cae210b4beee59690dbfd,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,"Apache-2.0; permissive source eligible for comparison/adaptation, but target-native authority and correctness gates still apply",low,n/a,high,reviewed
FP-M0315,n/a,CG-FP-ACCOUNT-dns-over-https-proxy-master,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/@direct,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,tools/.gitignore,d9e30757e36fbfe2d4243eb0fc4c41e1e98ef480e7a73d3123c4ef0ae3197d8f,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,"Apache-2.0; permissive source eligible for comparison/adaptation, but target-native authority and correctness gates still apply",low,n/a,high,reviewed
FP-M0316,n/a,CG-FP-ACCOUNT-dns-over-https-proxy-master,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/@direct,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,tools/vendor/vendor.json,31411cea79bd08f4cada6ab17994da7b69d0c88fe7056b41294b4387c0840996,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,"Apache-2.0; permissive source eligible for comparison/adaptation, but target-native authority and correctness gates still apply",low,n/a,high,reviewed
FP-M0317,n/a,CG-FP-ACCOUNT-dns-over-https-proxy-master,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/Bowery,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,tools/vendor/github.com/Bowery/prompt/CONTRIBUTORS.md,0a0d0a11379e8eb4f59aae07a96564ae557e5879c38b245f8547ba4ae1eef816,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,"Apache-2.0; permissive source eligible for comparison/adaptation, but target-native authority and correctness gates still apply",low,n/a,high,reviewed
FP-M0318,n/a,CG-FP-ACCOUNT-dns-over-https-proxy-master,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/GoASTScanner,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,tools/vendor/github.com/GoASTScanner/gas/Dockerfile,64ee0662f90f938e74f7ade4093f30490860f941fc4ec72be5a79ff240b9094f,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,"Apache-2.0; permissive source eligible for comparison/adaptation, but target-native authority and correctness gates still apply",low,n/a,high,reviewed
FP-M0319,n/a,CG-FP-ACCOUNT-dns-over-https-proxy-master,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/alecthomas,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,tools/vendor/github.com/alecthomas/gocyclo/LICENSE,3fee689d85fe208d5e9a809fd8a2790e2012e054ff8961661792311b01924c91,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,"Apache-2.0; permissive source eligible for comparison/adaptation, but target-native authority and correctness gates still apply",low,n/a,high,reviewed
FP-M0320,n/a,CG-FP-ACCOUNT-dns-over-https-proxy-master,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/alexflint,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,tools/vendor/github.com/alexflint/go-arg/LICENSE,1154c71aef5171c96f78e9fc6042baa11d0637184bc3eea6e7f935b5203e0660,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,"Apache-2.0; permissive source eligible for comparison/adaptation, but target-native authority and correctness gates still apply",low,n/a,high,reviewed
FP-M0321,n/a,CG-FP-ACCOUNT-dns-over-https-proxy-master,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/alexkohler,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,tools/vendor/github.com/alexkohler/nakedret/LICENSE,dca48fd0252118162b607d0ddf9a780d8d62148d7f40d1b4f94ef60ead5619ee,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,"Apache-2.0; permissive source eligible for comparison/adaptation, but target-native authority and correctness gates still apply",low,n/a,high,reviewed
FP-M0322,n/a,CG-FP-ACCOUNT-dns-over-https-proxy-master,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/client9,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,tools/vendor/github.com/client9/misspell/Dockerfile,fff1723d1aee796d1e8831b4f02c70e2db592a5a64bc4b9aaec05e06168fb74a,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,"Apache-2.0; permissive source eligible for comparison/adaptation, but target-native authority and correctness gates still apply",low,n/a,high,reviewed
FP-M0323,n/a,CG-FP-ACCOUNT-dns-over-https-proxy-master,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/dchest,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,tools/vendor/github.com/dchest/safefile/LICENSE,fbb123ed9a98d2cb26f63ee6aedfb1bea1c3e12c08cb2c5f1ebd94a472f45dbb,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,"Apache-2.0; permissive source eligible for comparison/adaptation, but target-native authority and correctness gates still apply",low,n/a,high,reviewed
FP-M0324,n/a,CG-FP-ACCOUNT-dns-over-https-proxy-master,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/dnephin,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,tools/vendor/github.com/dnephin/govet/LICENSE,2d36597f7117c38b006835ae7f537487207d8ec407aa9d9980794b2030cbc067,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,"Apache-2.0; permissive source eligible for comparison/adaptation, but target-native authority and correctness gates still apply",low,n/a,high,reviewed
FP-M0325,n/a,CG-FP-ACCOUNT-dns-over-https-proxy-master,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/golang,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,tools/vendor/github.com/golang/lint/CONTRIBUTING.md,0a043cfc815e571113c87e34511a78bd86ca9d79b8f435ab71bb6aa6f9eef519,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,"Apache-2.0; permissive source eligible for comparison/adaptation, but target-native authority and correctness gates still apply",low,n/a,high,reviewed
FP-M0326,n/a,CG-FP-ACCOUNT-dns-over-https-proxy-master,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/google,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,tools/vendor/github.com/google/shlex/COPYING,cfc7749b96f63bd31c3c42b5c471bf756814053e847c10f3eb003417bc523d30,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,"Apache-2.0; permissive source eligible for comparison/adaptation, but target-native authority and correctness gates still apply",low,n/a,high,reviewed
FP-M0327,n/a,CG-FP-ACCOUNT-dns-over-https-proxy-master,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/gordonklaus,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,tools/vendor/github.com/gordonklaus/ineffassign/LICENSE,8db33e9cb2ce62764b68f7074dec29f4176cbfdfcab79475911beea71864c3d2,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,"Apache-2.0; permissive source eligible for comparison/adaptation, but target-native authority and correctness gates still apply",low,n/a,high,reviewed
FP-M0328,n/a,CG-FP-ACCOUNT-dns-over-https-proxy-master,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/jgautheron,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,tools/vendor/github.com/jgautheron/goconst/LICENSE,8a5c4ac79cfafe894a77e0cdf7b38031a3580f5e4062af04986b05056ee5f796,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,"Apache-2.0; permissive source eligible for comparison/adaptation, but target-native authority and correctness gates still apply",low,n/a,high,reviewed
FP-M0329,n/a,CG-FP-ACCOUNT-dns-over-https-proxy-master,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/kardianos,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,tools/vendor/github.com/kardianos/govendor/LICENSE,b73277f7730993ef8e7f80aed83e5309762fed4d77eced982abb2c00657c074d,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,"Apache-2.0; permissive source eligible for comparison/adaptation, but target-native authority and correctness gates still apply",low,n/a,high,reviewed
FP-M0330,n/a,CG-FP-ACCOUNT-dns-over-https-proxy-master,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/kisielk,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,tools/vendor/github.com/kisielk/errcheck/LICENSE,0ce4c88de32a297069615b5f314fbd4c7ffa806e760856a7c79bf908e6236c0a,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,"Apache-2.0; permissive source eligible for comparison/adaptation, but target-native authority and correctness gates still apply",low,n/a,high,reviewed
FP-M0331,n/a,CG-FP-ACCOUNT-dns-over-https-proxy-master,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/mattn,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,tools/vendor/github.com/mattn/goveralls/README.md,51675c39dc4979e34b7c6becd92fb350241460578335b1d96057870a9dcbce01,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,"Apache-2.0; permissive source eligible for comparison/adaptation, but target-native authority and correctness gates still apply",low,n/a,high,reviewed
FP-M0332,n/a,CG-FP-ACCOUNT-dns-over-https-proxy-master,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/mdempsky,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,tools/vendor/github.com/mdempsky/maligned/LICENSE,dd26a7abddd02e2d0aba97805b31f248ef7835d9e10da289b22e3b8ab78b324d,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,"Apache-2.0; permissive source eligible for comparison/adaptation, but target-native authority and correctness gates still apply",low,n/a,high,reviewed
FP-M0333,n/a,CG-FP-ACCOUNT-dns-over-https-proxy-master,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/mibk,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,tools/vendor/github.com/mibk/dupl/LICENSE,5366e45198af00649ff807b57a2ea5861da87167fdff1d2c076db5acc0d61cf7,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,"Apache-2.0; permissive source eligible for comparison/adaptation, but target-native authority and correctness gates still apply",low,n/a,high,reviewed
FP-M0334,n/a,CG-FP-ACCOUNT-dns-over-https-proxy-master,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/mvdan,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,tools/vendor/github.com/mvdan/interfacer/LICENSE,6b44db2e2b57c1f8a3b44f105650813bbef494e0472cb76620d4dfbffd96f988,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,"Apache-2.0; permissive source eligible for comparison/adaptation, but target-native authority and correctness gates still apply",low,n/a,high,reviewed
