record_id,parent_record_id,composition_group_id,donor,domain,value_unit,source_granularity,value_form,separability,donor_path,donor_sha256,donor_symbol,transformation,mapping_topology,disposition,decision_rationale,target_capability,target_nodes,invariant,negative_invariant,test_node,operator_surface,migration_impact,license_note,risk_tier,dependency_record_ids,evidence_confidence,validation_status
E8-0224,n/a,CG-E8-ACCOUNT-dns-over-https-proxy-maste,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/@files,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tools/vendor/vendor.json,31411cea79bd08f4cada6ab17994da7b69d0c88fe7056b41294b4387c0840996,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E8-0225,n/a,CG-E8-ACCOUNT-dns-over-https-proxy-maste,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/Bowery,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tools/vendor/github.com/Bowery/prompt/CONTRIBUTORS.md,0a0d0a11379e8eb4f59aae07a96564ae557e5879c38b245f8547ba4ae1eef816,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E8-0226,n/a,CG-E8-ACCOUNT-dns-over-https-proxy-maste,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/GoASTScanner,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tools/vendor/github.com/GoASTScanner/gas/Dockerfile,64ee0662f90f938e74f7ade4093f30490860f941fc4ec72be5a79ff240b9094f,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E8-0227,n/a,CG-E8-ACCOUNT-dns-over-https-proxy-maste,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/alecthomas,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tools/vendor/github.com/alecthomas/gocyclo/LICENSE,3fee689d85fe208d5e9a809fd8a2790e2012e054ff8961661792311b01924c91,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E8-0228,n/a,CG-E8-ACCOUNT-dns-over-https-proxy-maste,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/alexflint,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tools/vendor/github.com/alexflint/go-arg/LICENSE,1154c71aef5171c96f78e9fc6042baa11d0637184bc3eea6e7f935b5203e0660,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E8-0229,n/a,CG-E8-ACCOUNT-dns-over-https-proxy-maste,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/alexkohler,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tools/vendor/github.com/alexkohler/nakedret/LICENSE,dca48fd0252118162b607d0ddf9a780d8d62148d7f40d1b4f94ef60ead5619ee,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E8-0230,n/a,CG-E8-ACCOUNT-dns-over-https-proxy-maste,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/client9,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tools/vendor/github.com/client9/misspell/Dockerfile,fff1723d1aee796d1e8831b4f02c70e2db592a5a64bc4b9aaec05e06168fb74a,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E8-0231,n/a,CG-E8-ACCOUNT-dns-over-https-proxy-maste,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/dchest,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tools/vendor/github.com/dchest/safefile/LICENSE,fbb123ed9a98d2cb26f63ee6aedfb1bea1c3e12c08cb2c5f1ebd94a472f45dbb,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E8-0232,n/a,CG-E8-ACCOUNT-dns-over-https-proxy-maste,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/dnephin,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tools/vendor/github.com/dnephin/govet/LICENSE,2d36597f7117c38b006835ae7f537487207d8ec407aa9d9980794b2030cbc067,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E8-0233,n/a,CG-E8-ACCOUNT-dns-over-https-proxy-maste,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/golang,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tools/vendor/github.com/golang/lint/CONTRIBUTING.md,0a043cfc815e571113c87e34511a78bd86ca9d79b8f435ab71bb6aa6f9eef519,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E8-0234,n/a,CG-E8-ACCOUNT-dns-over-https-proxy-maste,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/google,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tools/vendor/github.com/google/shlex/COPYING,cfc7749b96f63bd31c3c42b5c471bf756814053e847c10f3eb003417bc523d30,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E8-0235,n/a,CG-E8-ACCOUNT-dns-over-https-proxy-maste,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/gordonklaus,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tools/vendor/github.com/gordonklaus/ineffassign/LICENSE,8db33e9cb2ce62764b68f7074dec29f4176cbfdfcab79475911beea71864c3d2,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E8-0236,n/a,CG-E8-ACCOUNT-dns-over-https-proxy-maste,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/jgautheron,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tools/vendor/github.com/jgautheron/goconst/LICENSE,8a5c4ac79cfafe894a77e0cdf7b38031a3580f5e4062af04986b05056ee5f796,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E8-0237,n/a,CG-E8-ACCOUNT-dns-over-https-proxy-maste,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/kardianos,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tools/vendor/github.com/kardianos/govendor/LICENSE,b73277f7730993ef8e7f80aed83e5309762fed4d77eced982abb2c00657c074d,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E8-0238,n/a,CG-E8-ACCOUNT-dns-over-https-proxy-maste,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/kisielk,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tools/vendor/github.com/kisielk/errcheck/LICENSE,0ce4c88de32a297069615b5f314fbd4c7ffa806e760856a7c79bf908e6236c0a,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E8-0239,n/a,CG-E8-ACCOUNT-dns-over-https-proxy-maste,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/mattn,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tools/vendor/github.com/mattn/goveralls/README.md,51675c39dc4979e34b7c6becd92fb350241460578335b1d96057870a9dcbce01,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E8-0240,n/a,CG-E8-ACCOUNT-dns-over-https-proxy-maste,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/mdempsky,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tools/vendor/github.com/mdempsky/maligned/LICENSE,dd26a7abddd02e2d0aba97805b31f248ef7835d9e10da289b22e3b8ab78b324d,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E8-0241,n/a,CG-E8-ACCOUNT-dns-over-https-proxy-maste,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/mibk,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tools/vendor/github.com/mibk/dupl/LICENSE,5366e45198af00649ff807b57a2ea5861da87167fdff1d2c076db5acc0d61cf7,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E8-0242,n/a,CG-E8-ACCOUNT-dns-over-https-proxy-maste,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/mvdan,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tools/vendor/github.com/mvdan/interfacer/LICENSE,6b44db2e2b57c1f8a3b44f105650813bbef494e0472cb76620d4dfbffd96f988,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E8-0243,n/a,CG-E8-ACCOUNT-dns-over-https-proxy-maste,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/nbutton23,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tools/vendor/github.com/nbutton23/zxcvbn-go/LICENSE.txt,cf0492a938bfb94aeff5261fe47da430ae8742ae0363e11894f99f0bb6ddbdf5,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E8-0244,n/a,CG-E8-ACCOUNT-dns-over-https-proxy-maste,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/nicksnyder,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tools/vendor/github.com/nicksnyder/go-i18n/LICENSE,8fb3aead091abd1579670cd4d805c7923b66ee97b771148f4ef928a65c259328,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E8-0245,n/a,CG-E8-ACCOUNT-dns-over-https-proxy-maste,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/opennota,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tools/vendor/github.com/opennota/check/LICENSE,5d4141ce7df658a1793a9320dfc71282c0eafbc7c0e6659af50971cbb938e7a2,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E8-0246,n/a,CG-E8-ACCOUNT-dns-over-https-proxy-maste,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/pelletier,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tools/vendor/github.com/pelletier/go-buffruneio/README.md,8a8dfa5f0d44be786425f14eb7ed30738399f2c827808928f22d9c03410b0625,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E8-0247,n/a,CG-E8-ACCOUNT-dns-over-https-proxy-maste,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/pkg,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tools/vendor/github.com/pkg/errors/LICENSE,8d427fd87bc9579ea368fde3d49f9ca22eac857f91a9dec7e3004bdfab7dee86,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E8-0248,n/a,CG-E8-ACCOUNT-dns-over-https-proxy-maste,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/ryanuber,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tools/vendor/github.com/ryanuber/go-glob/LICENSE,38049e50b486f5394e40b786388f4a006401996e46c7c1cd18925afe7c3b4e34,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E8-0249,n/a,CG-E8-ACCOUNT-dns-over-https-proxy-maste,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/stripe,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tools/vendor/github.com/stripe/safesql/LICENSE,67fb71e0286d966304763a98cc8f0324e4fa881d775b4ec712d21a44605c5c49,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E8-0250,n/a,CG-E8-ACCOUNT-dns-over-https-proxy-maste,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/tsenart,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tools/vendor/github.com/tsenart/deadcode/LICENSE,9ef64517381ce73562e422854186e93876b85db44af6ec36c25c868168224b9d,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E8-0251,n/a,CG-E8-ACCOUNT-dns-over-https-proxy-maste,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/wadey,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tools/vendor/github.com/wadey/gocovmerge/LICENSE,72e2aee5375213f43644fefbf3cf2c31969b29bf9f0121a4cccde9e917db806d,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E8-0252,n/a,CG-E8-ACCOUNT-dns-over-https-proxy-maste,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/github.com/walle,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tools/vendor/github.com/walle/lll/CONTRIBUTING.md,8b570a78ae96c15286791ff011df388b9f679f3efc04d834b99ef0dd8407b383,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E8-0253,n/a,CG-E8-ACCOUNT-dns-over-https-proxy-maste,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/golang.org/@chunk-001,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tools/vendor/golang.org/x/sys/LICENSE,2d36597f7117c38b006835ae7f537487207d8ec407aa9d9980794b2030cbc067,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E8-0254,n/a,CG-E8-ACCOUNT-dns-over-https-proxy-maste,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/golang.org/@chunk-002,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tools/vendor/golang.org/x/sys/unix/zerrors_darwin_arm64.go,e700a2d77f2e1c1c87ec855f71f1ca05252e525a20a4a94675d2e0df093c359a,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E8-0255,n/a,CG-E8-ACCOUNT-dns-over-https-proxy-maste,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/golang.org/@chunk-003,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tools/vendor/golang.org/x/sys/unix/ztypes_openbsd_amd64.go,3501aceac6ced530ff162710aa8cd73c7928b04b48f317af5b8c0b76d81e2963,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E8-0256,n/a,CG-E8-ACCOUNT-dns-over-https-proxy-maste,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/golang.org/@chunk-004,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tools/vendor/golang.org/x/tools/imports/fastwalk_dirent_fileno.go,03c3de001bf5c250567b69f6b3a5f6b19770c2888601787b23a8c2f241de259e,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E8-0257,n/a,CG-E8-ACCOUNT-dns-over-https-proxy-maste,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/gopkg.in,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tools/vendor/gopkg.in/alecthomas/kingpin.v3-unstable/COPYING,ed76298aa9c218e9010aa186c1107ceb6c7618db50ae0222b9a1b4196101a411,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E8-0258,n/a,CG-E8-ACCOUNT-dns-over-https-proxy-maste,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/honnef.co,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tools/vendor/honnef.co/go/tools/LICENSE,f221780eca6d16dc9dce29ce46cd089ce1ca1178998b31ebbcc89ff822c6072b,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E8-0259,n/a,CG-E8-ACCOUNT-dns-over-https-proxy-maste,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: tools/vendor/mvdan.cc,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tools/vendor/mvdan.cc/interfacer/LICENSE,6b44db2e2b57c1f8a3b44f105650813bbef494e0472cb76620d4dfbffd96f988,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E8-0260,n/a,CG-E8-ACCOUNT-dns-over-https-proxy-maste,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: vendor/@files,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,vendor/vendor.json,4464b85e12909dc0e138011360fa1ce3d954e7643b4e3843e18e1fe450209f8d,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E8-0261,n/a,CG-E8-ACCOUNT-dns-over-https-proxy-maste,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: vendor/github.com,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,vendor/github.com/miekg/dns/AUTHORS,74a7b790488334d8a15bb0349ef1ceed3d4bb107f1c175460d5049217f0b5b89,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E8-0262,n/a,CG-E8-ACCOUNT-dns-over-https-proxy-maste,dns-over-https-proxy-master,surface accountability,complete donor subtree accountability: vendor/golang.org/@chunk-001,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,vendor/golang.org/x/crypto/LICENSE,2d36597f7117c38b006835ae7f537487207d8ec407aa9d9980794b2030cbc067,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
